"student_id","date","program","location","score_reading","score_writing","score_mathNoCalc","score_mathCalc"
950128,2023-09-29,"skills","center",650,29,655,734
950137,2023-08-15,"intake","center",511,48,470,562
950137,2023-10-02,"skills","center",533,49,527,614
950138,2023-08-15,"intake","center",599,25,272,595
950138,2023-10-02,"skills","center",610,26,297,654
950139,2023-08-15,"intake","center",537,57,532,367
950139,2023-10-02,"skills","center",557,59,566,387
950148,2023-08-15,"intake","center",662,52,70,575
950148,2023-10-05,"skills","center",673,53,74,595
950163,2023-08-15,"intake","center",594,43,372,670
950163,2023-10-03,"skills","center",604,43,382,675
950173,2023-08-15,"intake","center",536,42,227,562
950173,2023-09-29,"skills","center",532,41,230,575
950177,2023-08-15,"intake","center",522,43,320,298
950177,2023-09-29,"skills","center",536,45,353,325
950180,2023-08-15,"intake","center",629,38,315,484
950180,2023-09-30,"skills","center",660,40,333,505
950197,2023-08-15,"intake","center",625,58,454,398
950197,2023-10-01,"skills","center",645,60,483,426
950199,2023-08-15,"intake","center",720,47,392,721
950199,2023-09-29,"skills","center",700,47,401,714
950208,2023-08-15,"intake","center",365,48,560,352
950208,2023-10-01,"skills","center",367,48,572,364
950217,2023-08-15,"intake","center",780,62,445,351
950217,2023-10-02,"skills","center",795,63,463,358
950218,2023-08-15,"intake","center",669,67,572,442
950218,2023-10-07,"skills","center",680,69,593,461
950227,2023-08-15,"intake","center",740,46,393,731
950227,2023-09-30,"skills","center",776,48,419,770
950243,2023-08-15,"intake","center",766,66,639,675
950243,2023-09-28,"skills","center",783,66,663,683
950262,2023-08-15,"intake","center",748,70,422,772
950263,2023-08-15,"intake","center",713,51,708,515
950263,2023-10-04,"skills","center",737,53,752,548
950264,2023-08-15,"intake","center",576,17,440,743
950264,2023-10-02,"skills","center",590,18,476,784
950284,2023-08-15,"intake","center",682,30,182,716
950284,2023-09-27,"skills","center",706,31,196,766
950285,2023-08-15,"intake","center",555,41,411,556
950285,2023-09-30,"skills","center",580,43,435,594
950296,2023-08-15,"intake","center",598,27,526,584
950296,2023-10-02,"skills","center",608,27,544,604
950299,2023-08-15,"intake","center",368,45,633,525
950299,2023-10-01,"skills","center",387,47,690,566
950311,2023-08-15,"intake","center",672,52,698,365
950311,2023-10-03,"skills","center",680,53,715,372
950312,2023-08-15,"intake","center",517,80,614,625
950312,2023-10-03,"skills","center",542,86,660,660
950319,2023-08-15,"intake","center",631,11,377,705
950319,2023-09-29,"skills","center",639,11,387,719
950321,2023-08-15,"intake","center",685,55,312,657
950321,2023-10-11,"skills","center",708,59,333,687
950322,2023-08-15,"intake","center",531,72,460,514
950322,2023-10-01,"skills","center",529,72,466,513
950327,2023-08-15,"intake","center",594,37,475,651
950327,2023-10-06,"skills","center",599,37,489,661
950331,2023-08-15,"intake","center",666,86,642,709
950331,2023-09-30,"skills","center",667,84,649,714
950334,2023-08-15,"intake","center",624,38,740,308
950334,2023-10-02,"skills","center",634,39,770,318
950348,2023-08-15,"intake","center",701,25,673,404
950348,2023-10-07,"skills","center",733,27,729,439
950359,2023-08-15,"intake","center",656,60,439,744
950359,2023-09-28,"skills","center",661,62,449,751
950361,2023-08-15,"intake","center",668,46,517,632
950361,2023-09-28,"skills","center",672,46,512,636
950366,2023-08-15,"intake","center",407,49,670,679
950366,2023-10-03,"skills","center",416,51,732,756
950367,2023-08-15,"intake","center",691,50,424,525
950367,2023-10-02,"skills","center",712,51,463,569
950371,2023-08-15,"intake","center",496,47,355,773
950401,2023-08-15,"intake","center",635,50,677,331
950401,2023-10-01,"skills","center",640,51,694,339
950422,2023-08-15,"intake","center",594,63,415,581
950422,2023-09-30,"skills","center",613,64,427,589
950423,2023-08-15,"intake","center",634,54,422,352
950423,2023-09-28,"skills","center",666,56,462,384
950426,2023-08-15,"intake","center",575,58,464,603
950426,2023-09-28,"skills","center",583,59,474,615
950428,2023-08-15,"intake","center",531,59,442,606
950428,2023-09-29,"skills","center",554,63,482,631
950434,2023-08-15,"intake","center",489,61,595,439
950434,2023-09-26,"skills","center",489,60,605,437
950436,2023-08-15,"intake","center",555,51,432,612
950436,2023-10-01,"skills","center",556,51,445,615
950437,2023-08-15,"intake","center",599,53,287,612
950437,2023-09-30,"skills","center",617,54,316,673
950441,2023-08-15,"intake","center",704,77,650,292
950441,2023-10-02,"skills","center",742,81,715,318
950442,2023-08-15,"intake","center",691,58,506,654
950442,2023-09-29,"skills","center",698,57,512,672
950446,2023-08-15,"intake","center",671,35,571,621
950446,2023-09-30,"skills","center",703,36,603,660
950447,2023-08-15,"intake","center",656,81,728,393
950447,2023-10-02,"skills","center",664,83,745,407
950451,2023-08-15,"intake","center",760,73,378,433
950451,2023-10-01,"skills","center",796,77,403,458
950457,2023-08-15,"intake","center",484,39,446,577
950457,2023-09-28,"skills","center",494,39,457,585
950459,2023-08-15,"intake","center",609,76,542,572
950459,2023-10-02,"skills","center",634,80,577,602
950464,2023-08-15,"intake","center",520,47,508,451
950464,2023-10-03,"skills","center",519,47,519,459
950467,2023-08-15,"intake","center",501,54,407,520
950467,2023-09-28,"skills","center",506,55,455,571
950472,2023-08-15,"intake","center",588,28,449,577
950472,2023-10-03,"skills","center",585,27,454,581
950475,2023-08-15,"intake","center",437,16,349,641
950475,2023-10-01,"skills","center",454,16,386,692
950479,2023-08-15,"intake","center",570,49,747,671
950479,2023-10-01,"skills","center",565,51,767,686
950480,2023-08-15,"intake","center",616,62,687,547
950480,2023-09-26,"skills","center",650,65,737,584
950481,2023-08-15,"intake","center",670,20,658,629
950481,2023-10-05,"skills","center",685,20,716,673
950489,2023-08-15,"intake","center",640,27,421,308
950489,2023-10-05,"skills","center",644,27,435,307
950491,2023-08-15,"intake","center",622,42,420,579
950491,2023-09-29,"skills","center",629,43,440,594
950497,2023-08-15,"intake","center",483,36,286,631
950497,2023-10-05,"skills","center",504,38,302,667
950502,2023-08-15,"intake","center",663,46,264,468
950502,2023-10-05,"skills","center",692,48,282,493
950511,2023-08-15,"intake","center",535,38,622,545
950511,2023-10-02,"skills","center",561,42,667,578
950519,2023-08-15,"intake","center",650,49,367,527
950519,2023-10-02,"skills","center",670,52,387,557
950521,2023-08-15,"intake","center",691,61,497,518
950521,2023-09-28,"skills","center",681,60,506,521
950533,2023-08-15,"intake","center",497,37,536,716
950533,2023-09-26,"skills","center",532,39,581,759
950536,2023-08-15,"intake","center",405,73,625,479
950536,2023-10-08,"skills","center",415,75,657,487
950538,2023-08-15,"intake","center",652,56,365,405
950538,2023-09-30,"skills","center",661,57,375,414
950539,2023-08-15,"intake","center",691,35,411,608
950539,2023-09-30,"skills","center",718,36,451,662
950549,2023-08-15,"intake","center",483,36,555,550
950549,2023-10-01,"skills","center",503,38,587,590
950562,2023-08-15,"intake","center",586,55,379,490
950562,2023-09-30,"skills","center",591,55,386,503
950567,2023-08-15,"intake","center",609,65,546,695
950567,2023-09-29,"skills","center",615,65,558,720
950571,2023-08-15,"intake","center",554,47,654,462
950571,2023-09-24,"skills","center",569,49,715,500
950572,2023-08-15,"intake","center",509,36,376,468
950572,2023-10-01,"skills","center",503,36,384,478
950574,2023-08-15,"intake","center",634,54,472,479
950574,2023-10-04,"skills","center",642,54,480,481
950580,2023-08-15,"intake","center",647,39,440,453
950580,2023-09-27,"skills","center",637,40,446,457
950581,2023-08-15,"intake","center",582,65,409,704
950581,2023-09-30,"skills","center",597,66,432,736
950592,2023-08-15,"intake","center",603,55,379,276
950592,2023-10-02,"skills","center",615,57,412,297
950593,2023-08-15,"intake","center",651,68,557,482
950593,2023-09-30,"skills","center",673,72,606,527
950596,2023-08-15,"intake","center",647,35,473,344
950596,2023-10-02,"skills","center",648,36,497,351
950605,2023-08-15,"intake","center",619,54,239,626
950605,2023-09-28,"skills","center",648,56,256,669
950609,2023-08-15,"intake","center",487,72,553,551
950609,2023-10-02,"skills","center",500,75,592,606
950618,2023-08-15,"intake","center",555,25,618,499
950618,2023-09-28,"skills","center",553,25,632,509
950624,2023-08-15,"intake","center",389,41,463,667
950624,2023-10-03,"skills","center",402,42,476,676
950632,2023-08-15,"intake","center",594,69,305,512
950632,2023-09-28,"skills","center",591,69,311,515
950641,2023-08-15,"intake","center",588,46,709,604
950641,2023-10-03,"skills","center",607,48,756,641
950642,2023-08-15,"intake","center",620,52,332,506
950642,2023-10-01,"skills","center",633,54,363,555
950644,2023-08-15,"intake","center",653,19,505,800
950648,2023-08-15,"intake","center",518,31,678,327
950648,2023-09-29,"skills","center",517,30,692,334
950652,2023-08-15,"intake","center",509,63,397,319
950652,2023-10-02,"skills","center",524,63,439,353
950654,2023-08-15,"intake","center",459,67,321,779
950663,2023-08-15,"intake","center",597,57,596,621
950663,2023-09-30,"skills","center",594,57,607,622
950678,2023-08-15,"intake","center",653,62,508,793
950686,2023-08-15,"intake","center",547,46,102,380
950686,2023-10-01,"skills","center",544,46,105,394
950699,2023-08-15,"intake","center",547,68,472,522
950699,2023-10-06,"skills","center",557,69,486,545
950709,2023-08-15,"intake","center",456,65,613,421
950709,2023-10-05,"skills","center",456,66,633,418
950720,2023-08-15,"intake","center",636,41,600,398
950720,2023-10-03,"skills","center",665,43,640,419
950725,2023-08-15,"intake","center",609,55,379,621
950725,2023-10-02,"skills","center",631,56,411,681
950728,2023-08-15,"intake","center",545,48,378,730
950728,2023-09-22,"skills","center",546,50,386,750
950740,2023-08-15,"intake","center",790,41,220,570
950740,2023-10-04,"skills","center",793,42,226,577
950741,2023-08-15,"intake","center",744,45,488,607
950741,2023-09-28,"skills","center",751,46,508,634
950745,2023-08-15,"intake","center",715,46,472,540
950745,2023-10-02,"skills","center",729,46,492,548
950746,2023-08-15,"intake","center",494,41,546,767
950749,2023-08-15,"intake","center",706,50,376,689
950749,2023-09-29,"skills","center",714,49,382,690
950761,2023-08-15,"intake","center",507,35,587,672
950761,2023-09-28,"skills","center",519,35,607,692
950762,2023-08-15,"intake","center",640,66,644,709
950762,2023-10-02,"skills","center",650,67,673,734
950766,2023-08-15,"intake","center",480,49,542,529
950766,2023-10-05,"skills","center",493,51,576,562
950771,2023-08-15,"intake","center",604,48,312,485
950771,2023-10-01,"skills","center",634,49,328,510
950782,2023-08-15,"intake","center",473,40,323,713
950782,2023-10-02,"skills","center",472,41,333,727
950791,2023-08-15,"intake","center",615,38,392,470
950791,2023-09-29,"skills","center",612,39,402,476
950795,2023-08-15,"intake","center",615,56,733,600
950795,2023-09-26,"skills","center",630,58,760,610
950816,2023-08-15,"intake","center",552,51,613,554
950816,2023-09-26,"skills","center",563,53,650,570
950819,2023-08-15,"intake","center",662,58,372,635
950819,2023-09-30,"skills","center",660,58,374,643
950822,2023-08-15,"intake","center",501,93,289,541
950822,2023-10-03,"skills","center",522,96,302,572
950824,2023-08-15,"intake","center",519,37,157,657
950824,2023-09-28,"skills","center",530,39,172,723
950825,2023-08-15,"intake","center",688,48,253,513
950825,2023-09-30,"skills","center",708,50,264,524
950826,2023-08-15,"intake","center",437,48,613,627
950826,2023-09-25,"skills","center",459,51,663,663
950840,2023-08-15,"intake","center",692,81,398,544
950840,2023-10-02,"skills","center",719,84,441,589
950852,2023-08-15,"intake","center",486,42,294,361
950852,2023-10-01,"skills","center",496,43,322,397
950853,2023-08-15,"intake","center",553,69,338,661
950853,2023-09-30,"skills","center",574,71,371,728
950858,2023-08-15,"intake","center",467,71,674,369
950858,2023-09-27,"skills","center",465,71,678,374
950859,2023-08-15,"intake","center",732,66,184,519
950859,2023-10-02,"skills","center",736,66,188,522
950863,2023-08-15,"intake","center",614,51,555,465
950863,2023-10-03,"skills","center",630,52,614,517
950867,2023-08-15,"intake","center",792,66,507,776
950893,2023-08-15,"intake","center",440,15,233,558
950893,2023-10-02,"skills","center",456,15,247,593
950898,2023-08-15,"intake","center",620,50,675,673
950898,2023-09-27,"skills","center",624,50,688,685
950902,2023-08-15,"intake","center",657,28,519,535
950902,2023-09-30,"skills","center",662,29,525,542
950905,2023-08-15,"intake","center",578,38,692,474
950905,2023-10-03,"skills","center",575,38,703,474
950906,2023-08-15,"intake","center",601,69,313,437
950906,2023-10-05,"skills","center",618,70,343,483
950917,2023-08-15,"intake","center",642,44,713,767
950917,2023-09-27,"skills","center",642,45,733,798
950918,2023-08-15,"intake","center",541,66,648,360
950918,2023-09-28,"skills","center",558,70,685,386
950919,2023-08-15,"intake","center",682,34,550,783
950919,2023-09-30,"skills","center",690,35,575,799
950921,2023-08-15,"intake","center",737,62,406,506
950921,2023-10-04,"skills","center",785,66,433,538
950922,2023-08-15,"intake","center",643,22,361,620
950922,2023-09-29,"skills","center",633,22,375,645
950927,2023-08-15,"intake","center",506,52,539,762
950935,2023-08-15,"intake","center",405,36,536,597
950935,2023-10-05,"skills","center",421,37,585,652
950939,2023-08-15,"intake","center",616,73,457,525
950939,2023-09-30,"skills","center",633,74,469,529
950941,2023-08-15,"intake","center",772,45,311,438
950941,2023-09-30,"skills","center",784,45,318,447
950943,2023-08-15,"intake","center",733,25,693,477
950943,2023-10-01,"skills","center",730,25,710,483
950956,2023-08-15,"intake","center",574,55,646,609
950956,2023-09-26,"skills","center",592,58,710,671
950962,2023-08-15,"intake","center",751,57,495,722
950962,2023-10-04,"skills","center",790,60,533,767
950967,2023-08-15,"intake","center",673,66,383,496
950967,2023-10-05,"skills","center",710,69,398,520
950973,2023-08-15,"intake","center",481,37,376,546
950973,2023-09-30,"skills","center",496,38,409,595
950975,2023-08-15,"intake","center",566,25,658,557
950975,2023-09-28,"skills","center",570,25,692,573
950976,2023-08-15,"intake","center",770,41,689,694
950976,2023-09-28,"skills","center",764,42,707,703
950977,2023-08-15,"intake","center",518,36,402,542
950977,2023-10-01,"skills","center",508,36,415,549
